barrier_id,internal_name,watercourse_name,road_name,structure_type,structure_owner,private_owner_details,structure_list_status,assessment_type_completed,reason_for_exclusion,method_of_exclusion,partial_passability,partial_passability_notes,upstream_habitat_quality,constructability,estimated_cost_$,priority,type_of_rehabilitation,rehabilitated_by,rehabilitated_date,estimated_rehabilitation_cost_$,actual_project_cost_$,next_steps,timeline_for_next_steps,lead_for_next_steps,others_involved_in_next_steps,reason,notes,supporting_links,aggregated_crossings_id,modelled_crossing_id,crossing_source,crossing_feature_type,pscis_status,crossing_type_code,crossing_subtype_code,barrier_status,pscis_road_name,pscis_stream_name,pscis_assessment_comment,pscis_assessment_date,transport_line_structured_name_1,rail_track_name,dam_name,dam_height,dam_owner,dam_use,dam_operating_status,utm_zone,utm_easting,utm_northing,blue_line_key,downstream_route_measure,wscode,localcode,watershed_group_code,gnis_stream_name,barriers_anthropogenic_dnstr,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_habitat_wcrp_upstr,barriers_anthropogenic_habitat_wcrp_upstr_count,barriers_ch_cm_co_pk_sk_dnstr,barriers_st_dnstr,barriers_wct_dnstr,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,cm_spawning_km,cm_spawning_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,pk_spawning_km,pk_spawning_belowupstrbarriers_km,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,wct_spawning_km,wct_rearing_km,wct_spawning_belowupstrbarriers_km,wct_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,set_id,total_hab_gain_set,num_barriers_set,avg_gain_per_barrier,dnstr_set_ids,rank_avg_gain_per_barrier,rank_avg_gain_tiered,rank_total_upstr_hab,rank_combined,tier_combined,include_in_hac,label_in_hac
198881,,Midday Creek,2000th Street,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,Upstream of inaccessible wetland,Crossing scores as barrier but contains low quality rearing habitat suitable for Rainbow Trout only. No spawning or overwintering habitat.,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200161,198881,11300797,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,CBS,ROUND,BARRIER,1600th St.,Midday Creek 120-246600-33700-28800,"Two pipes. Pools provide rest/cover in low flows only. Glides and riffles prominent. Overwintering habitat not present as residual pool depth only 20cm. Rearing habitat is seasonaly good - OSV at low flows and long pools provide cover, aquatic invertebrates prevalent. Stream contains only seasonal stream habitat. Rearing habitat is low quality due to poor instream cover - pools shallow, LWD, UC, SWD are not abundant.",2023-06-29,2000th St,,,,,,,10,644453,5541013,356341782,7161,100.190442.244975.337574.284252,100.190442.244975.337574.284252.347953,LNIC,Midday Creek,198882;d0fe7d87-bba1-4edb-b132-01bdeccd7277;197013,3,,,2.25417E+13,2.25417E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
198882,1011303627,Midday Creek,Unnamed,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,Habitat unsuitable for salmonids (though 1 Rainbow Trout captured). Organic bed likely leads to oxygen depletion in summer. ,Culvert is a barrier. Slow flows through summer. Abundant Sucker presence.,https://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200162,198882,11303627,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,POTENTIAL,,Midday Creek 120-246600-33700-28800,"Culvert is sloping upstream. Rearing habitat - low value for salmonids due to abundance of organic matter and high water temps - causes O2 depletion. No overwintering or spawning habitat for salmonids - stagnant water during winter, 90% of fines content in substrate. Lots of BLS of all sizes and one RB captured.",2023-06-30,,,,,,,,10,644343,5540114,356341782,5964,100.190442.244975.337574.284252,100.190442.244975.337574.284252.265998,LNIC,Midday Creek,d0fe7d87-bba1-4edb-b132-01bdeccd7277;197013,2,,,2.25417E+13,2.25417E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
198883,1011303791,Midday Creek,Unnamed,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,Crossing does not exist,,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=200163,198883,11303791,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,,Midday Creek 120-246600-33700-28800,Crossing does not exsist.,2023-06-30,,,,,,,,10,644753,5539342,356341782,5024,100.190442.244975.337574.284252,100.190442.244975.337574.284252.217316,LNIC,Midday Creek,197013,1,,,2.25417E+13,2.25417E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
203621,Trib 1 to Coldwater @ Pipeline,Trib to Coldwater,TMX pipleline ROW,None,,,Excluded structure,Barrier assessment,No structure and key upstream habitat,,,,,,,,,,,,,,,,,Stream and structure do not exist.,,,203621,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,pipeline,Trib to Coldwater River,Structure does not exist. stream does not exist. Was the stream diverted long time ago? Is it mismapped?,2014-09-19,,,,,,,,10,643302,5503258,356330403,930,100.190442.244975.337574.786669,100.190442.244975.337574.786669,LNIC,,1011300510;1011302223,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0.39,0,0,0,0,0,0,0.39,0.39,0.39,0.39,,,,,,,,,,,no,no
203624,Trib 1 to Coldwater @ Hwy 5,Trib to Coldwater,Highway 5,Stream crossing - CBS,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,,Stream does not exist - ditch and crossdrain,,203624,11300002,PSCIS,"ROAD, DEMOGRAPHIC",ASSESSED,OTHER,FORD,UNKNOWN,Highway 5,Trib to Coldwater River,Stream does not exist - ditch and crossdrain.,2024-09-19,Hwy 5,,,,,,,10,643323,5503256,356330403,909,100.190442.244975.337574.786669,100.190442.244975.337574.786669,LNIC,,1011300510;1011302223,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0.39,0,0,0,0,0,0,0.39,0.39,0.39,0.39,,,,,,,,,,,no,no
203625,11301334,Trib to Coldwater,TMX Pipeline ROW,Stream crossing - Ford,,,Excluded structure,Barrier assessment,No structure and key upstream habitat,Field assessment,,,,,,,,,,,,,,,,Ford crossing. Stream seasonal and lacks cover. Unlikely fish use.,,https://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=205298,203625,11301334,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,pipeline road,Trib to Coldwater River,"Ford crossing. stream is seasonal, lacks instream cover when watered, unlikely fish use.",2024-09-19,,,,,,,,10,643123,5503267,356330403,1118,100.190442.244975.337574.786669,100.190442.244975.337574.786669,LNIC,,1011300510;1011302223,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,,,,,,,,,,,no,no
203628,Mine Creek at KVR,Mine Creek,Kettle Valley Railway,Stream crossing - Ford,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,Ford,,,203628,11302218,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,Old KVR,Mine Creek,Ford crossing.,2024-09-19,,,,,,,,10,643389,5505393,356279166,159,100.190442.244975.337574.762161,100.190442.244975.337574.762161,LNIC,Mine Creek,,0,196942;203627,2,,,,0,0,0,0,0,0,0.220000504,0.22,0,0.08,0.22,0,0,0,0,0,0,0,0,0,0,1.598000504,0,0.08,0,0,0,0,0.22,0.22,1.6,1.6,1.6,1.6,,,,,,,,,,,no,no
203629,Trib 1 to Coldwater,Trib to Coldwater,Kettle Valley Railway,Other,,,Assessed structure that remains data deficient,Barrier assessment,,,,,,,,,,,,,,In-depth habitat investigation (data deficient structures only),,,,No crossing structure found but likely should have one. ,Recommend installing a data logger to better understand rearing habitat values of wetland upstream of KVR during freshet,,203629,11302252,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,Old KVR,Trib to Coldwater River,No crossing found in 50m radius from crossing location (mapped). Noted stream diversion at upper crossings; crossing 1011302223 is inacessible.,2024-09-19,,,,,,,,10,643529,5503868,356330403,117,100.190442.244975.337574.786669,100.190442.244975.337574.786669,LNIC,,,0,1011300510;1011302223,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,0,0,0,0,0,0,0.39,0.39,0.39,0.39,,,,,,,,,,,no,no
203633,11304154,Shackan Creek,Coyote Flats Road,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,Structure washed out in 2021 flood,,203633,11304154,PSCIS,TRAIL,ASSESSED,OTHER,FORD,UNKNOWN,KVR old,Shackan Creek,No structure - washed out during flood 2021.,2024-09-24,Nicola Kamloops and Similkameen Rail Trail,,,,,,,10,629993,5572194,356340139,45,100.190442.244975.119256,100.190442.244975.119256,LNIC,Shakan Creek,,0,203634,1,,,,0,0,0,0,0,0,0.237999546,0.24,0,0.16,0.24,0,0,0,0,0,0,0,0,0,0.860000417,0.413000417,0.23,0.23,0,0,0,0,0.86,0.86,0.41,0.41,0.86,0.86,,,,,,,,,,,no,no
203636,,Stumbles Creek,Dodding Ave,Stream crossing - CBS,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,Passable CBS,,,203636,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,CBS,ROUND,PASSABLE,Dodding Avenue,Stumbles Creek,"Rearing habitat - good - cover provided by undercut banks, overstream vegetation, instream vegetation, good canopy cover, no erosion. Water velocity is ideal at approximately 0.3-0.5 meters per second; lots of CO and RB were captured throughout stream. Spawning habitat - 90% fines 10% gravel - lots of fry observed - why? Overwintering habitat - ground fed stream provides steady temperatures throughout winter - good.",2024-09-26,,,,,,,,10,651016,5558168,356276550,2971,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,197884;197882;197880,3,1011304112;1011304287;203637;203639;203641;203642,6,,,,0,0,0,0,0,0,0,0.94,0,0,0.94,0,0,0,0,0,0,0,0,0,0,3.303910531,0,1.52,0,0,0,0,0,0,3.32,3.32,3.32,3.32,,,,,,,,,,,no,no
203638,11302218,Stumbles Creek,Anderson Road,None,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,Ford,,https://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=205301,203638,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,Anderson Road,Stumbles Creek,Structure does not exist - removed years ago. Road inactive - overgrown.,2024-09-27,,,,,,,,10,651153,5559107,356276550,4054,100.190442.244975.285560,100.190442.244975.285560.206151,LNIC,Stumbles Creek,197884;197882;197880,3,1011304112;1011304287;203637;203639;203641;203642,6,,,,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,2.220910288,0,0.43,0,0,0,0,0,0,2.23,2.23,2.23,2.23,,,,,,,,,,,no,no
203640,1011300123,Stumbles Creek,unnamed,Stream crossing - Ford,,,Excluded structure,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,,,,,No structure,,http://a100.gov.bc.ca/pub/pscismap/imageViewer.do?assessmentId=205313,203640,,PSCIS,"ROAD, RESOURCE/OTHER",ASSESSED,OTHER,FORD,UNKNOWN,n/a,Stumbles Creek,No structure - removed years ago; no road - field.,2024-09-27,,,,,,,,10,651477,5559982,356276550,5105,100.190442.244975.285560,100.190442.244975.285560.206151,LNIC,Stumbles Creek,203637;203639;197884;197882;197880,5,1011304112;1011304287;203641;203642,4,,,,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1.169910288,0,0.2,0,0,0,0,0,0,1.18,1.18,1.18,1.18,,,,,,,,,,,no,no
55cd5d66-5bef-446f-bce3-8b097d001454,1100002544,Midday Creek,n/a,Dam,,,Excluded structure,Barrier assessment,Passable,Field assessment,,,,,,,,,,,,,,,,Passable,Partial earthen dam with open channel at south end.,,55cd5d66-5bef-446f-bce3-8b097d001454,,CABD,DAM,,OTHER,DAM,PASSABLE,,,,,,,,,,Unknown,Unknown,10,647421,5538363,356341782,1630.785766,100.190442.244975.337574.284252,100.190442.244975.337574.284252,LNIC,Midday Creek,197013,1,,,,,,0,0,0,0,0,0,0.893175272,0.89,0,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0.893175272,0,0.89,0,0,0,0,0.89,0.89,0.89,0.89,0.89,0.89,,,,,,,,,,,no,no
564a572b-1de0-4ab0-9d78-51968e7be8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564a572b-1de0-4ab0-9d78-51968e7be8a1,,CABD,DAM,,OTHER,DAM,POTENTIAL,,,,,,,Nicola Lake Dam,4,Water Stewardship Division,Unknown,Active,10,666732,5559346,356363343,99993.90677,100.190442.244975,100.190442.244975.463869,LNIC,Nicola River,,0,1011302589;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;45ab83d8-d870-416d-b72b-7cee013dce45;561d60b9-e231-4a7d-8e6d-874f9a69db3c;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,40,,,,153.4686448,171.475559,103.5,93.11,0,0,211.3649897,330.22,0,121.4,111.08,0,0.045616653,0.05,0,0,0,0,0,0,0.045616653,0.045616653,0.05,0.05,0,0,0,0,213.48,123.52,330.22,111.08,349.13,129.99,,,,,,,,,,,no,no
6ac0dab8-0785-4e46-ac24-c99d538b05bf,Chataway weir,Chataway Creek,n/a,Dam,,,Assessed structure that remains data deficient,Barrier assessment,,,,,,,,,,,,,,Bring barrier to regulator,,,,Weir blocks fish passage. Does not apepar to be licensed through Ministry. SEnd to regulator to determine legality of structure.,,,6ac0dab8-0785-4e46-ac24-c99d538b05bf,,CABD,DAM,,OTHER,DAM,BARRIER,,,,,,,,1.55,,Unknown,Active,10,647635,5577468,356334818,3775.656599,100.190442.244975.114234.594600,100.190442.244975.114234.594600.260721,LNIC,Chataway Creek,197681;1200000001,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
d0fe7d87-bba1-4edb-b132-01bdeccd7277,1100002545,Midday Creek,n/a,Dam,,,Excluded structure,Barrier assessment,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,Upstream of inaccessible wetland,Area flooded by beavers. Unclear whether dam exists.,,d0fe7d87-bba1-4edb-b132-01bdeccd7277,,CABD,DAM,,OTHER,DAM,BARRIER,,,,,,,,,,Unknown,Unknown,10,644472,5539873,356341782,5683.21051,100.190442.244975.337574.284252,100.190442.244975.337574.284252.265998,LNIC,Midday Creek,197013,1,,,2.25417E+13,2.25417E+13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
1011301807,,Brook Creek,Unnamed,None,,,Excluded structure,,No structure,Field assessment,,,,,,,,,,,,,,,,Crossing does not exist,No road observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no
1011302252,Trib to Coldwater @ KVR,Trib to Coldwater @ KVR,,Stream crossing - CBS,,,Assessed structure that remains data deficient,Barrier assessment,No structure,Field assessment,,,,,,,,,,,,Engage with partners,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no
1011300018,,Godey Creek,Highway 5,,,,Excluded structure,Other,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,"No key habitat upstream of Pooley Road. Lack of flows, seasonal, portions of stream with no defined channel. ",,,1011300018,11300018,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Hwy 5,,,,,,,10,660843,5550535,356336173,2658.947078,100.190442.244975.337574.043311,100.190442.244975.337574.043311.006132,LNIC,Godey Creek,1011300553;1024731185;197044;197043;197041,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
1011300647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011300647,11300647,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Mill Creek Rd,,,,,,,10,667898,5563698,356362373,5375.346858,100.190442.244975.463869,100.190442.244975.463869.139897,LNIC,Clapperton Creek,,0,1011301479,1,,,,3.56899858,0,2.9,0,0,0,3.56899858,2.96,0,2.9,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,2.96,2.96,3.57,3.57,,,,,,,,,,,no,no
1011300705,,,,,,,Excluded structure,Other,No key upstream habitat,Field assessment,,,,,,,,,,,,,,,,"No key habitat upstream of Pooley Road. Lack of flows, seasonal, portions of stream with no defined channel. ",,,1011300705,11300705,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,access road,,,,,,,10,660821,5550560,356336173,2625.843391,100.190442.244975.337574.043311,100.190442.244975.337574.043311.006132,LNIC,Godey Creek,1011300553;1024731185;197044;197043;197041,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
1011300844,,Voght Creek,Highway 5,Other,,,Excluded structure,Other,No key upstream habitat,Local knowledge,,,,,,,,,,,,,,,,Impassable falls downstream. Structure not assessed.,,,1011300844,11300844,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,CBS,,POTENTIAL,,,,,Hwy 5,,,,,,,10,650539,5530754,356345496,1293.806109,100.190442.244975.337574.397497,100.190442.244975.337574.397497.036674,LNIC,Voght Creek,,0,,,d45260fb-a751-4d45-80cb-0e2418ef86e0,d45260fb-a751-4d45-80cb-0e2418ef86e0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
1011301333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301333,11301333,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,643442,5509022,356347717,99.27889796,100.190442.244975.337574.707959,100.190442.244975.337574.707959,LNIC,,,0,,,,,,0,0,0,0,0,0,0,0.75,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.768,0,0.77,0,0,0,0,0,0,0.77,0.77,0.77,0.77,,,,,,,,,,,no,no
1011301452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301452,11301452,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,681385,5570117,356358180,1463.638266,100.190442.244975.540804,100.190442.244975.540804,LNIC,Moore Creek,564a572b-1de0-4ab0-9d78-51968e7be8a1,1,1011302589,1,,,,10.93000292,0,10.93,0,0,0,9.217003439,9.7,0,9.22,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.93,10.93,9.7,9.7,11.44,11.44,,,,,,,,,,,no,no
1011301747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011301747,11301747,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Woodward Ave,,,,,,,10,650980,5558390,356276550,3218.167663,100.190442.244975.285560,100.190442.244975.285560.032816,LNIC,Stumbles Creek,197884;197882;197880,3,1011304112;1011304287;203637;203639;203641;203642,6,,,,0,0,0,0,0,0,0,0.69,0,0,0.69,0,0,0,0,0,0,0,0,0,0,3.056910531,0,1.27,0,0,0,0,0,0,3.07,3.07,3.07,3.07,,,,,,,,,,,no,no
1011302471,,Voght Creek,Unnamed,Stream crossing - CBS,,,Excluded structure,Other,No key upstream habitat,Local knowledge,,,,,,,,,,,,,,,,Impassable falls dwonstream,Not accessible to anadrmous salmonids. Crossing not assesed.,,1011302471,11302471,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,651146,5530890,356345496,2052.109171,100.190442.244975.337574.397497,100.190442.244975.337574.397497.036674,LNIC,Voght Creek,1011300844,1,,,d45260fb-a751-4d45-80cb-0e2418ef86e0,d45260fb-a751-4d45-80cb-0e2418ef86e0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,no,no
1011302701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011302701,11302701,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,681231,5580009,356358180,12998.20834,100.190442.244975.540804,100.190442.244975.540804.357796,LNIC,Moore Creek,564a572b-1de0-4ab0-9d78-51968e7be8a1,1,1011302589,1,,,,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0.44,0.44,,,,,,,,,,,no,no
1011302863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011302863,11302863,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,668308,5564453,356362373,6258.026617,100.190442.244975.463869,100.190442.244975.463869.169710,LNIC,Clapperton Creek,,0,1011301479,1,,,,2.685998279,0,2.01,0,0,0,2.685998279,2.09,0,2.01,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.69,2.09,2.09,2.69,2.69,,,,,,,,,,,no,no
1011302976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011302976,11302976,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,666447,5559990,356362373,835.8063959,100.190442.244975.463869,100.190442.244975.463869,LNIC,Clapperton Creek,,0,1011301479,1,,,,8.107998221,0,7.43,0,0,0,8.107998221,7.5,0,7.43,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,8.11,7.5,7.5,8.11,8.11,,,,,,,,,,,no,no
1011303754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011303754,11303754,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,681537,5577487,356358180,10246.14044,100.190442.244975.540804,100.190442.244975.540804.284090,LNIC,Moore Creek,564a572b-1de0-4ab0-9d78-51968e7be8a1,1,1011302589,1,,,,2.148000691,0,2.15,0,0,0,0.435001214,0.95,0,0.44,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,2.15,0.95,0.95,2.66,2.66,,,,,,,,,,,no,no
1011304259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011304259,11304259,MODELLED CROSSINGS,TRAIL,,OBS,,PASSABLE,,,,,Kettle Valley Rail Trail,,,,,,,10,652175,5521261,356362829,3296.716711,100.190442.244975.337574.510981,100.190442.244975.337574.510981.144820,LNIC,Brook Creek,,0,,,,,,0,0,0,0,0,0,6.518783413,6.8,0,6.52,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,6.52,6.8,6.8,6.8,6.8,,,,,,,,,,,no,no
1011304284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011304284,11304284,MODELLED CROSSINGS,TRAIL,,OBS,,PASSABLE,,,,,Nicola Kamloops and Similkameen Rail Trail,,,,,,,10,638972,5558761,356334450,174.4050781,100.190442.244975.214672,100.190442.244975.214672,LNIC,Nuaitch Creek,,0,,,,,,0,0,0,0,0,0,1.264143218,3.24,0,1.26,3.24,0,0,0,0,0,0,0,0,0,3.167999106,5.162637697,3.17,5.16,0,0,0,0,3.17,3.17,5.16,5.16,5.16,5.16,,,,,,,,,,,no,no
1011304315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011304315,11304315,MODELLED CROSSINGS,TRAIL,,OBS,,PASSABLE,,,,,Nicola Kamloops and Similkameen Rail Trail,,,,,,,10,649838,5530329,356345496,276.4572488,100.190442.244975.337574.397497,100.190442.244975.337574.397497,LNIC,Voght Creek,,0,,,,,,0.040415968,0.040415968,0.04,0.04,0,0,0.324009888,0.32,0,0.32,0.32,0,0.324009888,0.32,0,0,0,0,0,0,0.040415968,0.040415968,0.04,0.04,0,0,0,0,0.32,0.32,0.32,0.32,0.32,0.32,,,,,,,,,,,no,no
1011305254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011305254,11305254,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,640103,5524546,356344024,17103.49176,100.190442.244975.232973.504304,100.190442.244975.232973.504304.445650,LNIC,Maka Creek,,0,1011303026;1011305885;196968,3,,,,17.20379082,21.05220239,17.2,21.05,0,0,22.5569018,29.7,0,22.56,29.7,0,17.513282,17.51,0,0,0,0,0,0,17.20379082,31.90882972,17.2,31.71,0,0,0,0,22.56,22.56,36.25,36.25,36.25,36.25,,,,,,,,,,,no,no
1024704341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024704341,24704341,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,640945,5529049,356344024,10638.54926,100.190442.244975.232973.504304,100.190442.244975.232973.504304.268010,LNIC,Maka Creek,,0,1011303026;1011305885;196968,3,,,,23.66779079,27.51620236,23.67,27.52,0,0,29.02090176,36.5,0,29.02,36.5,0,23.97728196,23.98,0,0,0,0,0,0,23.66779079,38.71782968,23.67,38.52,0,0,0,0,29.02,29.02,43.06,43.06,43.06,43.06,,,,,,,,,,,no,no
